==========
Args:Namespace(adam_beta1=0.9, adam_beta2=0.999, arch='mobilenet_v3_small', color_aug=False, color_jitter=False, eval_freq=5, evaluate=False, gamma=0.1, gpu_devices='0', height=224, label_smooth=False, lambda_htri=1, lambda_xent=1, load_weights='', lr=0.0003, lr_scheduler='multi_step', margin=0.3, max_epoch=60, momentum=0.9, no_pretrained=True, num_instances=4, optim='amsgrad', print_freq=10, query_remove=True, random_erase=False, resume='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/mobilenet_v3_small_60_amsgrad_0.0003', rmsprop_alpha=0.99, root='/mnt/fast/nobackup/users/rs01960/AdvanceCV', save_dir='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/mobilenet_v3_small_60_amsgrad_0.0003', seed=1, sgd_dampening=0, sgd_nesterov=False, source_names=['veri'], split_id=0, start_epoch=0, start_eval=0, stepsize=[20, 40], target_names=['veri'], test_batch_size=100, test_size=800, train_batch_size=64, train_sampler='RandomSampler', use_avai_gpus=False, use_cpu=False, visualize_ranks=False, weight_decay=0.0005, width=224, workers=8)
==========
Value Of GPU :  True
Currently using GPU 0
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: mobilenet_v3_small
Model size: 0.927 M
=> Start training
Epoch: [1][10/590]	Time 0.085 (1.072)	Data 0.0003 (0.0777)	Xent 6.2892 (6.3495)	Htri 0.3509 (0.4429)	Acc 1.56 (0.47)	
Epoch: [1][140/590]	Time 0.076 (0.151)	Data 0.0003 (0.0058)	Xent 6.0786 (6.2462)	Htri 0.2369 (0.2157)	Acc 3.12 (0.73)	
Epoch: [1][150/590]	Time 0.079 (0.146)	Data 0.0001 (0.0054)	Xent 6.1453 (6.2386)	Htri 0.0000 (0.2087)	Acc 0.00 (0.76)	
Epoch: [1][160/590]	Time 0.081 (0.142)	Data 0.0003 (0.0051)	Xent 6.1474 (6.2282)	Htri 0.1182 (0.2059)	Acc 1.56 (0.85)	
Epoch: [1][170/590]	Time 0.078 (0.138)	Data 0.0004 (0.0048)	Xent 6.0027 (6.2187)	Htri 0.3842 (0.2035)	Acc 4.69 (0.93)	
Epoch: [1][180/590]	Time 0.077 (0.135)	Data 0.0002 (0.0046)	Xent 5.8971 (6.2068)	Htri 0.1572 (0.2019)	Acc 1.56 (1.00)	
Epoch: [1][190/590]	Time 0.081 (0.132)	Data 0.0002 (0.0043)	Xent 5.9208 (6.1943)	Htri 0.1930 (0.2031)	Acc 1.56 (1.11)	
Epoch: [1][200/590]	Time 0.079 (0.129)	Data 0.0001 (0.0041)	Xent 5.9142 (6.1803)	Htri 0.1266 (0.2028)	Acc 1.56 (1.23)	
Epoch: [1][210/590]	Time 0.079 (0.127)	Data 0.0003 (0.0039)	Xent 5.9694 (6.1645)	Htri 0.1736 (0.2049)	Acc 4.69 (1.35)	
Epoch: [1][220/590]	Time 0.075 (0.125)	Data 0.0002 (0.0038)	Xent 5.6906 (6.1485)	Htri 0.0000 (0.2026)	Acc 0.00 (1.36)	
Epoch: [1][230/590]	Time 0.084 (0.123)	Data 0.0002 (0.0036)	Xent 5.5565 (6.1325)	Htri 0.3636 (0.2038)	Acc 3.12 (1.43)	
Epoch: [1][240/590]	Time 0.079 (0.121)	Data 0.0003 (0.0035)	Xent 5.6680 (6.1164)	Htri 0.2304 (0.2057)	Acc 1.56 (1.48)	
Epoch: [1][250/590]	Time 0.078 (0.119)	Data 0.0003 (0.0034)	Xent 5.6649 (6.0991)	Htri 0.5969 (0.2127)	Acc 3.12 (1.52)	
Epoch: [1][260/590]	Time 0.076 (0.118)	Data 0.0002 (0.0032)	Xent 5.5875 (6.0808)	Htri 0.3557 (0.2154)	Acc 0.00 (1.59)	
Epoch: [1][270/590]	Time 0.085 (0.116)	Data 0.0003 (0.0031)	Xent 5.7563 (6.0628)	Htri 0.5153 (0.2166)	Acc 1.56 (1.70)	
Epoch: [1][280/590]	Time 0.080 (0.115)	Data 0.0002 (0.0030)	Xent 5.4609 (6.0420)	Htri 0.2022 (0.2181)	Acc 4.69 (1.76)	
Epoch: [1][290/590]	Time 0.082 (0.114)	Data 0.0003 (0.0029)	Xent 5.5682 (6.0216)	Htri 0.2834 (0.2190)	Acc 1.56 (1.84)	
Epoch: [1][300/590]	Time 0.079 (0.113)	Data 0.0002 (0.0029)	Xent 5.4109 (6.0032)	Htri 0.6119 (0.2245)	Acc 3.12 (1.91)	
Epoch: [1][310/590]	Time 0.077 (0.111)	Data 0.0003 (0.0028)	Xent 5.3235 (5.9836)	Htri 0.2007 (0.2272)	Acc 4.69 (1.95)	
Epoch: [1][320/590]	Time 0.083 (0.111)	Data 0.0002 (0.0027)	Xent 5.3483 (5.9665)	Htri 0.3272 (0.2281)	Acc 7.81 (2.03)	
Epoch: [1][330/590]	Time 0.081 (0.110)	Data 0.0004 (0.0026)	Xent 5.2875 (5.9457)	Htri 0.1506 (0.2286)	Acc 3.12 (2.08)	
Epoch: [1][340/590]	Time 0.088 (0.109)	Data 0.0002 (0.0025)	Xent 5.2420 (5.9253)	Htri 0.3882 (0.2317)	Acc 4.69 (2.14)	
Epoch: [1][350/590]	Time 0.082 (0.108)	Data 0.0004 (0.0025)	Xent 5.2438 (5.9054)	Htri 0.1342 (0.2328)	Acc 4.69 (2.18)	
Epoch: [1][360/590]	Time 0.081 (0.107)	Data 0.0002 (0.0024)	Xent 5.0836 (5.8858)	Htri 0.0887 (0.2381)	Acc 0.00 (2.20)	
Epoch: [1][370/590]	Time 0.075 (0.106)	Data 0.0002 (0.0024)	Xent 5.3453 (5.8668)	Htri 0.2729 (0.2417)	Acc 4.69 (2.25)	
Epoch: [1][380/590]	Time 0.089 (0.106)	Data 0.0002 (0.0023)	Xent 5.2224 (5.8467)	Htri 0.4837 (0.2439)	Acc 6.25 (2.35)	
Epoch: [1][390/590]	Time 0.080 (0.105)	Data 0.0003 (0.0023)	Xent 5.3249 (5.8307)	Htri 0.5231 (0.2434)	Acc 3.12 (2.41)	
Epoch: [1][400/590]	Time 0.078 (0.104)	Data 0.0002 (0.0022)	Xent 5.0913 (5.8112)	Htri 0.6393 (0.2456)	Acc 4.69 (2.48)	
Epoch: [1][410/590]	Time 0.076 (0.104)	Data 0.0003 (0.0022)	Xent 5.2711 (5.7954)	Htri 0.2361 (0.2458)	Acc 3.12 (2.53)	
Epoch: [1][420/590]	Time 0.077 (0.103)	Data 0.0002 (0.0021)	Xent 4.9923 (5.7783)	Htri 0.2020 (0.2486)	Acc 4.69 (2.60)	
Epoch: [1][430/590]	Time 0.087 (0.103)	Data 0.0001 (0.0021)	Xent 5.0420 (5.7616)	Htri 0.2600 (0.2476)	Acc 3.12 (2.65)	
Epoch: [1][440/590]	Time 0.086 (0.102)	Data 0.0003 (0.0020)	Xent 4.8077 (5.7439)	Htri 0.5131 (0.2505)	Acc 6.25 (2.72)	
Epoch: [1][450/590]	Time 0.088 (0.102)	Data 0.0003 (0.0020)	Xent 5.0175 (5.7266)	Htri 0.5744 (0.2515)	Acc 6.25 (2.82)	
Epoch: [1][460/590]	Time 0.083 (0.101)	Data 0.0002 (0.0019)	Xent 5.0256 (5.7120)	Htri 0.0683 (0.2508)	Acc 9.38 (2.90)	
Epoch: [1][470/590]	Time 0.078 (0.101)	Data 0.0003 (0.0019)	Xent 4.9016 (5.6965)	Htri 0.6448 (0.2539)	Acc 6.25 (2.96)	
Epoch: [1][480/590]	Time 0.078 (0.100)	Data 0.0002 (0.0019)	Xent 4.8292 (5.6797)	Htri 0.1183 (0.2534)	Acc 3.12 (3.02)	
Epoch: [1][490/590]	Time 0.088 (0.100)	Data 0.0002 (0.0018)	Xent 4.9468 (5.6638)	Htri 0.4117 (0.2531)	Acc 3.12 (3.06)	
Epoch: [1][500/590]	Time 0.080 (0.099)	Data 0.0003 (0.0018)	Xent 5.0012 (5.6482)	Htri 0.0000 (0.2532)	Acc 1.56 (3.10)	
Epoch: [1][510/590]	Time 0.082 (0.099)	Data 0.0023 (0.0018)	Xent 4.6811 (5.6333)	Htri 0.5155 (0.2531)	Acc 10.94 (3.17)	
Epoch: [1][520/590]	Time 0.088 (0.099)	Data 0.0003 (0.0018)	Xent 5.0293 (5.6194)	Htri 0.4642 (0.2539)	Acc 3.12 (3.22)	
Epoch: [1][530/590]	Time 0.079 (0.098)	Data 0.0002 (0.0017)	Xent 5.0936 (5.6048)	Htri 0.4475 (0.2546)	Acc 4.69 (3.25)	
Epoch: [1][540/590]	Time 0.077 (0.098)	Data 0.0002 (0.0017)	Xent 4.8105 (5.5904)	Htri 0.1269 (0.2556)	Acc 6.25 (3.30)	
Epoch: [1][550/590]	Time 0.079 (0.098)	Data 0.0003 (0.0017)	Xent 4.8635 (5.5766)	Htri 0.2501 (0.2567)	Acc 9.38 (3.34)	
Epoch: [1][560/590]	Time 0.080 (0.097)	Data 0.0002 (0.0016)	Xent 4.8330 (5.5636)	Htri 0.3057 (0.2572)	Acc 7.81 (3.39)	
Epoch: [1][570/590]	Time 0.083 (0.097)	Data 0.0002 (0.0016)	Xent 4.9057 (5.5501)	Htri 0.2880 (0.2570)	Acc 7.81 (3.46)	
Epoch: [1][580/590]	Time 0.077 (0.097)	Data 0.0001 (0.0016)	Xent 4.5169 (5.5382)	Htri 0.6307 (0.2579)	Acc 14.06 (3.50)	
Epoch: [1][590/590]	Time 0.077 (0.096)	Data 0.0001 (0.0016)	Xent 4.7689 (5.5250)	Htri 0.3292 (0.2571)	Acc 6.25 (3.54)	
Epoch: [2][10/590]	Time 0.086 (0.156)	Data 0.0001 (0.0692)	Xent 4.8739 (4.7482)	Htri 0.0753 (0.2414)	Acc 4.69 (5.78)	
Epoch: [2][20/590]	Time 0.084 (0.120)	Data 0.0003 (0.0347)	Xent 4.7100 (4.7223)	Htri 0.3446 (0.3389)	Acc 6.25 (6.09)	
Epoch: [2][30/590]	Time 0.080 (0.107)	Data 0.0003 (0.0232)	Xent 4.6470 (4.6978)	Htri 0.2723 (0.3061)	Acc 6.25 (6.88)	
Epoch: [2][40/590]	Time 0.080 (0.100)	Data 0.0002 (0.0175)	Xent 4.5899 (4.6961)	Htri 0.2906 (0.2988)	Acc 9.38 (7.07)	
Epoch: [2][50/590]	Time 0.084 (0.096)	Data 0.0004 (0.0140)	Xent 4.5459 (4.6675)	Htri 0.3373 (0.2949)	Acc 4.69 (7.19)	
Epoch: [2][60/590]	Time 0.083 (0.094)	Data 0.0004 (0.0118)	Xent 4.5964 (4.6684)	Htri 0.3093 (0.3007)	Acc 4.69 (7.01)	
Epoch: [2][70/590]	Time 0.079 (0.092)	Data 0.0003 (0.0101)	Xent 4.6831 (4.6632)	Htri 0.3144 (0.3075)	Acc 6.25 (7.12)	
Epoch: [2][80/590]	Time 0.078 (0.091)	Data 0.0002 (0.0089)	Xent 4.5649 (4.6675)	Htri 0.0939 (0.3081)	Acc 7.81 (7.05)	
Epoch: [2][90/590]	Time 0.088 (0.090)	Data 0.0002 (0.0079)	Xent 4.5495 (4.6611)	Htri 0.1622 (0.3016)	Acc 6.25 (7.17)	
Epoch: [2][100/590]	Time 0.082 (0.089)	Data 0.0003 (0.0072)	Xent 4.6181 (4.6450)	Htri 0.1526 (0.2991)	Acc 10.94 (7.34)	
Epoch: [2][110/590]	Time 0.078 (0.088)	Data 0.0002 (0.0065)	Xent 4.4970 (4.6353)	Htri 0.1550 (0.2996)	Acc 14.06 (7.49)	
Epoch: [2][120/590]	Time 0.086 (0.088)	Data 0.0003 (0.0060)	Xent 4.6450 (4.6193)	Htri 0.2878 (0.2922)	Acc 6.25 (7.79)	
Epoch: [2][130/590]	Time 0.077 (0.087)	Data 0.0002 (0.0056)	Xent 4.5811 (4.6048)	Htri 0.3763 (0.2948)	Acc 7.81 (7.91)	
Epoch: [2][140/590]	Time 0.077 (0.087)	Data 0.0003 (0.0052)	Xent 4.5515 (4.5966)	Htri 0.2863 (0.2915)	Acc 12.50 (8.05)	
Epoch: [2][150/590]	Time 0.083 (0.087)	Data 0.0003 (0.0049)	Xent 4.7306 (4.5897)	Htri 0.2586 (0.2878)	Acc 6.25 (8.00)	
Epoch: [2][160/590]	Time 0.086 (0.086)	Data 0.0002 (0.0046)	Xent 4.5566 (4.5832)	Htri 0.5917 (0.2845)	Acc 7.81 (8.03)	
Epoch: [2][170/590]	Time 0.095 (0.086)	Data 0.0003 (0.0044)	Xent 4.2006 (4.5751)	Htri 0.0981 (0.2798)	Acc 14.06 (8.12)	
Epoch: [2][180/590]	Time 0.080 (0.086)	Data 0.0003 (0.0041)	Xent 4.4669 (4.5666)	Htri 0.2676 (0.2802)	Acc 10.94 (8.19)	
Epoch: [2][190/590]	Time 0.079 (0.086)	Data 0.0003 (0.0039)	Xent 4.4203 (4.5596)	Htri 0.1520 (0.2813)	Acc 10.94 (8.27)	
Epoch: [2][200/590]	Time 0.080 (0.086)	Data 0.0003 (0.0037)	Xent 4.6019 (4.5514)	Htri 0.1930 (0.2802)	Acc 9.38 (8.39)	
Epoch: [2][210/590]	Time 0.079 (0.086)	Data 0.0003 (0.0036)	Xent 4.4555 (4.5479)	Htri 0.3420 (0.2784)	Acc 7.81 (8.41)	
Epoch: [2][220/590]	Time 0.084 (0.085)	Data 0.0003 (0.0034)	Xent 4.3652 (4.5397)	Htri 0.6709 (0.2815)	Acc 9.38 (8.44)	
Epoch: [2][230/590]	Time 0.081 (0.085)	Data 0.0003 (0.0033)	Xent 4.4210 (4.5331)	Htri 0.2185 (0.2800)	Acc 7.81 (8.51)	
Epoch: [2][240/590]	Time 0.082 (0.085)	Data 0.0003 (0.0032)	Xent 4.4542 (4.5244)	Htri 0.2954 (0.2798)	Acc 9.38 (8.62)	
Epoch: [2][250/590]	Time 0.081 (0.085)	Data 0.0003 (0.0031)	Xent 4.3580 (4.5148)	Htri 0.1193 (0.2790)	Acc 15.62 (8.75)	
Epoch: [2][260/590]	Time 0.092 (0.085)	Data 0.0003 (0.0029)	Xent 4.4228 (4.5098)	Htri 0.3183 (0.2824)	Acc 6.25 (8.77)	
Epoch: [2][270/590]	Time 0.080 (0.085)	Data 0.0001 (0.0028)	Xent 4.6453 (4.5067)	Htri 0.7097 (0.2838)	Acc 6.25 (8.80)	
Epoch: [2][280/590]	Time 0.092 (0.085)	Data 0.0003 (0.0028)	Xent 4.2258 (4.5004)	Htri 0.4788 (0.2824)	Acc 14.06 (8.87)	
Epoch: [2][290/590]	Time 0.079 (0.085)	Data 0.0003 (0.0027)	Xent 4.7836 (4.4942)	Htri 0.2389 (0.2846)	Acc 3.12 (8.93)	
Epoch: [2][300/590]	Time 0.083 (0.085)	Data 0.0003 (0.0026)	Xent 4.4180 (4.4905)	Htri 0.2677 (0.2817)	Acc 9.38 (9.00)	
Epoch: [2][310/590]	Time 0.080 (0.085)	Data 0.0002 (0.0025)	Xent 4.2354 (4.4834)	Htri 0.0268 (0.2803)	Acc 17.19 (9.08)	
Epoch: [2][320/590]	Time 0.085 (0.085)	Data 0.0004 (0.0024)	Xent 4.0639 (4.4756)	Htri 0.1180 (0.2772)	Acc 9.38 (9.16)	
Epoch: [2][330/590]	Time 0.079 (0.085)	Data 0.0005 (0.0024)	Xent 4.1398 (4.4682)	Htri 0.1328 (0.2776)	Acc 10.94 (9.19)	
Epoch: [2][340/590]	Time 0.084 (0.085)	Data 0.0003 (0.0023)	Xent 4.5179 (4.4620)	Htri 0.5337 (0.2775)	Acc 9.38 (9.25)	
Epoch: [2][350/590]	Time 0.079 (0.084)	Data 0.0003 (0.0023)	Xent 4.1550 (4.4528)	Htri 0.3898 (0.2747)	Acc 14.06 (9.35)	
Epoch: [2][360/590]	Time 0.083 (0.084)	Data 0.0003 (0.0022)	Xent 4.1022 (4.4443)	Htri 0.3066 (0.2734)	Acc 10.94 (9.46)	
Epoch: [2][370/590]	Time 0.087 (0.084)	Data 0.0004 (0.0022)	Xent 3.8293 (4.4354)	Htri 0.5154 (0.2738)	Acc 18.75 (9.51)	
Epoch: [2][380/590]	Time 0.079 (0.084)	Data 0.0003 (0.0021)	Xent 4.2776 (4.4302)	Htri 0.2082 (0.2736)	Acc 10.94 (9.55)	
Epoch: [2][390/590]	Time 0.079 (0.084)	Data 0.0002 (0.0021)	Xent 4.1876 (4.4224)	Htri 0.0479 (0.2736)	Acc 9.38 (9.60)	
Epoch: [2][400/590]	Time 0.083 (0.084)	Data 0.0003 (0.0020)	Xent 4.3892 (4.4172)	Htri 0.3380 (0.2728)	Acc 4.69 (9.66)	
Epoch: [2][410/590]	Time 0.084 (0.084)	Data 0.0004 (0.0020)	Xent 4.1345 (4.4115)	Htri 0.0955 (0.2727)	Acc 9.38 (9.72)	
Epoch: [2][420/590]	Time 0.090 (0.084)	Data 0.0006 (0.0019)	Xent 4.0738 (4.4066)	Htri 0.3832 (0.2730)	Acc 15.62 (9.81)	
Epoch: [2][430/590]	Time 0.080 (0.084)	Data 0.0001 (0.0019)	Xent 3.8215 (4.3975)	Htri 0.1544 (0.2729)	Acc 9.38 (9.90)	
Epoch: [2][440/590]	Time 0.081 (0.084)	Data 0.0021 (0.0019)	Xent 3.9526 (4.3885)	Htri 0.3961 (0.2740)	Acc 9.38 (10.05)	
Epoch: [2][450/590]	Time 0.078 (0.084)	Data 0.0002 (0.0018)	Xent 4.0443 (4.3797)	Htri 0.4191 (0.2728)	Acc 12.50 (10.18)	
Epoch: [2][460/590]	Time 0.079 (0.084)	Data 0.0002 (0.0018)	Xent 3.5413 (4.3737)	Htri 0.4708 (0.2734)	Acc 20.31 (10.20)	
Epoch: [2][470/590]	Time 0.080 (0.084)	Data 0.0002 (0.0018)	Xent 4.0949 (4.3678)	Htri 0.1847 (0.2743)	Acc 12.50 (10.29)	
Epoch: [2][480/590]	Time 0.079 (0.084)	Data 0.0002 (0.0017)	Xent 3.9336 (4.3603)	Htri 0.3082 (0.2727)	Acc 21.88 (10.35)	
Epoch: [2][490/590]	Time 0.078 (0.084)	Data 0.0003 (0.0017)	Xent 4.1451 (4.3552)	Htri 0.4591 (0.2744)	Acc 21.88 (10.40)	
Epoch: [2][500/590]	Time 0.080 (0.084)	Data 0.0002 (0.0017)	Xent 3.9196 (4.3476)	Htri 0.2714 (0.2744)	Acc 18.75 (10.49)	
Epoch: [2][510/590]	Time 0.078 (0.084)	Data 0.0002 (0.0016)	Xent 4.1457 (4.3436)	Htri 0.0577 (0.2749)	Acc 14.06 (10.52)	
Epoch: [2][520/590]	Time 0.079 (0.084)	Data 0.0002 (0.0016)	Xent 3.7587 (4.3335)	Htri 0.0924 (0.2744)	Acc 23.44 (10.63)	
Epoch: [2][530/590]	Time 0.084 (0.084)	Data 0.0003 (0.0016)	Xent 3.8999 (4.3259)	Htri 0.0000 (0.2735)	Acc 9.38 (10.75)	
Epoch: [2][540/590]	Time 0.079 (0.084)	Data 0.0003 (0.0016)	Xent 4.1466 (4.3192)	Htri 0.4134 (0.2752)	Acc 12.50 (10.81)	
Epoch: [2][550/590]	Time 0.086 (0.084)	Data 0.0002 (0.0015)	Xent 3.9564 (4.3119)	Htri 0.2928 (0.2749)	Acc 18.75 (10.92)	
Epoch: [2][560/590]	Time 0.080 (0.084)	Data 0.0003 (0.0015)	Xent 4.0416 (4.3045)	Htri 0.3529 (0.2736)	Acc 9.38 (10.97)	
Epoch: [2][570/590]	Time 0.079 (0.084)	Data 0.0003 (0.0015)	Xent 4.2103 (4.2967)	Htri 0.2867 (0.2738)	Acc 10.94 (11.07)	
Epoch: [2][580/590]	Time 0.077 (0.083)	Data 0.0001 (0.0015)	Xent 4.0033 (4.2889)	Htri 0.4619 (0.2741)	Acc 21.88 (11.17)	
Epoch: [2][590/590]	Time 0.077 (0.083)	Data 0.0001 (0.0015)	Xent 3.6712 (4.2821)	Htri 0.3800 (0.2739)	Acc 15.62 (11.23)	
Epoch: [3][10/590]	Time 0.081 (0.145)	Data 0.0003 (0.0608)	Xent 3.8401 (3.7694)	Htri 0.0000 (0.2103)	Acc 10.94 (15.78)	
Epoch: [3][20/590]	Time 0.079 (0.112)	Data 0.0001 (0.0305)	Xent 3.2616 (3.7553)	Htri 0.2998 (0.2218)	Acc 37.50 (17.58)	
Epoch: [3][30/590]	Time 0.079 (0.102)	Data 0.0003 (0.0205)	Xent 3.8407 (3.7572)	Htri 0.2167 (0.2286)	Acc 9.38 (16.93)	
Epoch: [3][40/590]	Time 0.077 (0.096)	Data 0.0002 (0.0154)	Xent 3.7214 (3.7510)	Htri 0.1905 (0.2318)	Acc 17.19 (17.34)	
Epoch: [3][50/590]	Time 0.076 (0.092)	Data 0.0002 (0.0124)	Xent 3.7654 (3.7402)	Htri 0.1265 (0.2342)	Acc 15.62 (17.34)	
Epoch: [3][60/590]	Time 0.077 (0.090)	Data 0.0002 (0.0103)	Xent 3.7294 (3.7413)	Htri 0.6281 (0.2457)	Acc 10.94 (17.03)	
Epoch: [3][70/590]	Time 0.079 (0.088)	Data 0.0002 (0.0089)	Xent 3.6232 (3.7403)	Htri 0.2315 (0.2593)	Acc 18.75 (16.81)	
Epoch: [3][80/590]	Time 0.079 (0.087)	Data 0.0002 (0.0078)	Xent 3.6558 (3.7276)	Htri 0.0501 (0.2507)	Acc 20.31 (16.86)	
Epoch: [3][90/590]	Time 0.086 (0.086)	Data 0.0002 (0.0070)	Xent 3.8473 (3.7235)	Htri 0.0252 (0.2377)	Acc 12.50 (16.98)	
Epoch: [3][100/590]	Time 0.084 (0.086)	Data 0.0002 (0.0063)	Xent 3.7150 (3.7168)	Htri 0.5850 (0.2436)	Acc 23.44 (17.08)	
Epoch: [3][110/590]	Time 0.079 (0.085)	Data 0.0002 (0.0058)	Xent 4.1561 (3.7125)	Htri 0.3390 (0.2516)	Acc 6.25 (17.29)	
Epoch: [3][120/590]	Time 0.079 (0.085)	Data 0.0003 (0.0053)	Xent 3.3841 (3.7027)	Htri 0.2427 (0.2498)	Acc 26.56 (17.46)	
Epoch: [3][130/590]	Time 0.081 (0.084)	Data 0.0003 (0.0049)	Xent 3.8709 (3.6964)	Htri 0.2489 (0.2477)	Acc 23.44 (17.67)	
Epoch: [3][140/590]	Time 0.080 (0.084)	Data 0.0002 (0.0046)	Xent 3.7326 (3.6988)	Htri 0.2355 (0.2548)	Acc 25.00 (17.69)	
Epoch: [3][150/590]	Time 0.082 (0.084)	Data 0.0004 (0.0043)	Xent 3.8304 (3.6967)	Htri 0.2098 (0.2567)	Acc 12.50 (17.73)	
Epoch: [3][160/590]	Time 0.082 (0.084)	Data 0.0006 (0.0040)	Xent 3.7912 (3.6937)	Htri 0.4251 (0.2640)	Acc 12.50 (17.86)	
Epoch: [3][170/590]	Time 0.080 (0.084)	Data 0.0002 (0.0038)	Xent 3.4919 (3.6884)	Htri 0.1471 (0.2649)	Acc 25.00 (17.95)	
